Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
AS95,SILK GOLDEN TABLE COVER ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS96,SLEEPING COACHES ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS97,SLIPPERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS98,SMALL DARK BLUE CHECKED TOPS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS99,SMALL PROJECTOR TABLES ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS100,SMALL WINDOW NETS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS101,SQUARE RESTAURANT TABLES ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS102,SQUIRE MOSQUITO NETS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS103,STOOL COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS104,STOOLS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS105,TELEPHONES ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS106,TELEVISION ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS107,TERRACE NYLON TABLE COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS108,TOILET BINS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS109,TONGS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS110,TOWELS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS111,TRIANGLE TABLE COVER ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS112,TWO SEATER SOFAS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS113,VITENGE SHIRTS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS114,WALL CLOCKS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS115,WHITE BED SHEETS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS116,WHITE BOARD ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS117,WHITE NAPKINS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS118,WHITE PILLAR NETS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS119,WHITE ROUND TABLE COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS120,WHITE SKIRTINGS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS121,WHITE SOFA SET COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS122,WHITE SOFAS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS123,WINDOW NETS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS124,WIPPING ZEBRA COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS125,WOODEN HIGH TABLE CHAIRS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS126,WOOLEN TABLE COVER ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS127,WOOLEN TABLE COVERS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS128,YELLOW ROUND TABLE COVER ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS129,YELLOW SKIRTINGS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS130,YELLOW WINDOW CURTAINS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
AS131,ZEBRA METALLIC CHAIRS ,24,pcs,0,0,2,No Tax,exclusive,,,,,,,,
